CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
781.4078176323368,46,3,8529.699589313488,4,0,0,112066.79079960412,1,1,0
397.6602409910093,51,7,85616.49639658564,2,1,1,109785.63035360056,1,1,0
838.4215306126334,38,8,131924.36696192267,2,0,0,32650.1310329198,1,0,0
755.9362204037491,47,1,77272.92496706337,4,0,1,31963.72912661681,1,0,0
637.828796180059,43,8,199927.73079303588,1,1,1,106376.3275897142,0,0,1
522.5579462060514,37,10,39071.85161722717,3,1,0,40343.76932338212,1,1,1
339.6494609197906,33,3,1585.0916014855,2,0,0,78922.95088898536,1,1,0
817.9750766648016,20,5,38025.87246255382,1,1,1,94074.6610439602,1,1,0
460.29825520107437,66,6,177368.4750202602,3,1,1,70451.77958605305,1,0,0
805.0843494203551,54,3,29029.79857369292,1,0,0,31070.1009410052,0,0,0
343.7027248510125,75,7,95794.95606132816,4,1,0,116635.60671404075,1,1,0
770.3462663920527,57,9,83855.23614428962,2,1,1,135054.15690335172,1,0,0
761.9961475479704,61,7,133145.0642582258,1,1,1,41018.83220998525,1,0,1
712.0431013710617,42,0,10919.11728389059,3,0,1,131033.4664906862,0,0,0
858.4739355678356,40,7,131750.0342132452,3,1,0,122530.4736835541,0,1,1
633.6851985679089,61,9,70950.32879646707,3,0,0,93301.83563435312,0,1,0
326.7523067703057,76,2,185207.91181649972,4,1,0,97493.04383825231,1,0,0
328.15965468007977,18,4,169777.46591718117,1,1,0,104703.85453786582,0,1,0
316.13576200591984,50,9,79901.24969551722,1,0,0,88218.99041223848,1,0,1
367.39492710822486,32,7,198578.3687035705,3,1,1,129764.55501630071,0,0,0
770.0918761175425,34,10,10388.750531249436,3,1,1,81632.82636795448,0,1,0
585.4952120617395,51,5,157726.44401283815,3,1,0,91116.84851772772,1,0,1
336.3005171638568,34,3,86767.30480547252,4,0,1,24779.50244514164,0,1,0
846.4241286207872,69,3,86661.02891751708,4,0,1,43409.05739096397,0,1,0
588.6716581655476,75,3,34026.75962906854,2,0,1,137491.13829275698,1,1,0
678.2195464714594,58,5,102975.98399445218,2,1,1,35804.372408180614,1,1,0
655.9835253255981,61,6,16943.69937601705,2,0,1,137526.4320669928,1,1,0
774.1951132236189,21,4,123315.43580007547,3,1,0,102670.16104383356,0,1,1
309.2678570129764,30,9,48318.08817077745,4,1,1,139616.0849815383,1,0,0
804.4129514867142,21,7,144971.609153874,4,0,0,125859.7634759962,1,1,0
483.7578359466534,24,6,121472.30365131452,2,0,0,132486.84982945325,0,1,1
469.2218636761721,63,7,149281.00175028917,3,1,1,88169.77749845874,1,1,0
820.8890185433773,76,3,149948.41404684226,1,0,1,127288.77965198232,0,0,1
441.5919701126012,26,7,39341.80904408824,3,0,1,79868.60881940224,1,0,0
431.3340358397978,40,5,134.94589731921636,3,1,1,25742.48051466325,1,0,0
668.1310493100669,50,2,73152.25187854753,2,1,0,104676.57680128598,1,0,0
504.5209004161288,50,7,183813.84315930185,4,1,1,114698.91804231264,0,0,0
586.2909602062522,37,6,115579.87692716684,4,0,0,33201.334576514906,1,0,0
443.58365605667075,21,9,145500.40112500338,1,1,0,126067.90412652268,1,0,0
380.3899439848599,18,4,175914.0675047106,4,0,1,29772.59178052797,0,1,0
557.5215694457168,71,10,181211.64954493943,4,1,0,77409.83539298759,1,0,0
582.1153564526243,59,3,105805.03146188545,1,0,0,83430.08349098128,1,0,0
405.1774710926926,51,0,108188.416982411,1,0,0,24778.39817971462,0,1,0
835.0188834938305,44,9,170187.76824662328,2,1,1,28554.59227967408,0,1,0
623.0947651765858,38,2,161497.08705800274,2,0,0,78583.74144220236,1,1,0
475.1598815928799,41,1,139771.7199810891,2,0,1,60463.50007345026,1,0,0
406.75008612302344,32,7,120892.85882326133,2,0,0,126068.00950350736,0,1,0
284.90670635413005,52,7,123443.02051571204,4,1,0,73801.12521878038,0,0,0
344.16890621094234,42,4,72582.26892467703,2,0,1,33718.519802304814,0,1,0
808.8088681205368,72,4,168183.54948033823,3,1,0,40524.20779656613,1,1,0
459.94274536522374,26,10,123555.94101745218,1,1,1,107551.49563491729,1,0,0
659.7588883564669,34,3,44705.6124483062,2,0,0,143508.48900023632,0,1,1
802.3287760671352,38,0,47968.65570190767,1,0,0,133047.65046529946,0,1,0
433.6217605441377,77,0,172320.60275464592,4,1,1,36834.262701456246,1,0,1
556.3391049381976,30,5,125141.50912731775,2,1,0,22127.85689513232,1,1,0
768.2999228139882,20,3,79740.82568558636,3,0,1,23437.04052420132,0,1,0
773.7447129086736,21,3,37420.15184705752,1,1,0,92130.29384720772,0,1,0
573.3475429547318,21,2,122043.19464904036,2,1,1,83166.69451382232,0,1,0
470.51672770274877,60,8,36862.07600390101,3,1,0,21741.557444112725,0,0,1
682.4261968898926,45,2,94033.4062436602,4,0,1,27425.955208807947,1,1,0
561.2043610474319,24,7,135502.10684824726,3,0,1,149968.079856463,0,0,0
839.8343139249844,43,1,113083.08686422414,4,1,1,145442.3605550098,1,0,0
363.86616066642955,28,3,184419.98002525367,1,0,0,36474.2126708337,0,0,0
807.3857777849338,41,0,7944.240370353795,2,0,1,41332.98645920183,0,1,0
365.11332369406074,60,10,55958.975170280566,3,1,0,137021.1717219561,1,1,0
634.0508784959795,27,4,11417.220247596217,3,1,1,85967.12358591454,0,1,0
458.76436789258065,54,1,38920.8460042999,3,0,1,144536.8643530124,0,0,0
424.4998547709502,30,10,24796.66716910613,4,0,1,87644.1675909792,1,1,0
799.7971862929433,78,0,146532.32540404628,1,0,0,95039.1312288588,0,0,1
467.03099509314535,61,0,73875.1882588796,1,0,1,48617.66698498961,1,0,0
508.00303037394644,59,1,185008.8542406041,2,0,0,133889.86731409028,1,1,1
453.52083934871945,56,4,4675.544338414106,2,0,1,127250.33949631028,1,0,0
493.20654694905147,36,8,130584.8369888356,1,0,1,63865.00211098886,1,1,0
389.2064940697636,68,5,194108.9600530977,1,1,1,99608.4930633197,0,1,0
727.5773173602093,36,3,35167.743962003726,1,0,0,64387.50483354045,1,1,0
454.07592166728955,29,2,88486.44605711638,3,0,1,80315.87625118237,1,1,0
520.1227269087601,69,7,140377.9782340548,4,0,0,130961.66038573344,1,1,1
794.2167686553382,39,2,126627.59986463356,1,0,1,74004.86451804521,0,1,0
414.6497398545582,64,0,113205.42611313416,2,1,0,129273.52918625515,1,1,1
345.34992660814765,54,3,65351.22541088103,4,1,0,144816.28238395575,1,0,0
408.47911979989533,73,10,145639.99070658025,3,1,1,74124.72862502112,0,0,0
642.6043850850396,47,4,130651.05541366726,4,0,1,134079.15344458458,1,0,0
362.1412884995461,63,4,32560.05708875029,1,0,0,59517.835331909504,0,0,1
471.6442447358849,29,4,192818.14626113925,4,1,0,20372.369179324967,1,0,1
590.394342711173,46,7,111134.58178802388,2,1,0,30983.88397028661,0,0,0
767.608914976127,38,7,105092.32020718032,4,0,1,115823.16991738878,1,1,0
663.4075661706846,28,3,169647.33551749392,1,0,0,33023.63604686892,0,1,0
667.9260067624385,77,8,128082.70212579532,4,0,1,142090.77863922733,0,1,1
449.51940592844574,54,0,14895.857321275053,4,1,1,132655.34580384014,1,0,0
689.1096823008447,65,4,101317.87475805198,4,0,0,86930.63336984419,0,1,0
471.7003860728554,79,4,156119.29857880267,2,1,0,95596.30646979314,0,1,0
638.184069674765,75,4,139996.02403537824,4,1,0,110265.2510481097,1,0,0
625.4829265996749,35,7,194153.74482854936,4,1,0,115095.78625517013,0,0,0
303.2244989382606,61,8,4983.255937186204,3,0,0,83856.86940855734,0,1,1
527.8728542403259,76,2,52243.79132808037,4,0,0,60742.01735927176,0,1,0
779.6420660928086,44,8,109831.2912564851,4,1,0,138331.19416768645,0,0,1
828.2341085635608,54,10,123897.95980414984,3,1,1,26053.914204907465,0,1,0
450.3164794696719,65,7,54871.19718154883,2,1,0,66290.95507239355,0,1,1
543.8915046447812,29,2,165360.33327517283,2,0,0,106645.75101407364,1,0,0
761.2914271042624,40,1,32869.558583202575,3,0,0,135839.29235536783,0,0,1
851.1436996575472,51,3,169.8219243436272,3,0,1,29649.14170908692,0,0,0
845.4339985246147,79,1,190478.27967522596,4,1,1,105664.06718031608,0,0,1
766.3350786398702,78,3,78311.35888601994,2,0,0,83320.01718234649,1,0,0
615.6125070281133,55,4,191497.9601912187,2,0,1,109243.55793567904,1,0,0
394.16074895975333,40,1,55586.32006904481,4,0,0,61236.33191147396,0,1,1
416.4025388312898,70,7,12689.727026245178,1,0,0,112391.16667216318,1,1,1
544.9271819161379,42,0,154503.92091060462,4,1,0,43434.02124053737,0,1,0
817.7861071540541,79,2,167163.90636513964,1,0,1,120801.94429663965,1,1,1
545.0576689856447,21,6,98417.37976952718,4,0,1,117415.40440833347,1,0,0
455.3243510823602,47,9,14770.068035572926,3,1,1,143082.26618788554,1,1,0
306.5710009823874,47,0,130826.81499466755,4,1,1,42519.10868244271,1,0,0
426.00589023011156,30,10,36428.79489503146,3,0,1,113859.8076566682,0,0,0
826.0033046431254,59,1,169876.30963125685,1,0,1,61944.50577682567,0,0,0
826.3285648585215,66,2,54804.62390843823,1,1,0,56641.38865529674,0,1,0
843.0527899867812,31,1,169541.27806278554,3,1,1,72207.42961102523,1,1,0
837.2134961302182,73,1,85384.90837870387,3,0,0,57076.20317793689,0,0,1
500.84789597816297,64,10,119297.56784963013,2,0,1,52265.15768633992,1,0,0
380.5814268838287,25,5,157912.50336419328,2,0,0,119890.0815922124,0,1,0
623.7849582791508,72,6,8087.848596586266,4,1,0,110935.4557064138,1,1,0
421.26348619817685,41,5,164233.20123795696,3,1,1,34216.60453131789,0,0,0
744.3200570773248,35,10,27729.60835309952,1,0,0,92823.58541514086,0,1,0
427.159280413168,52,5,71683.6710405973,2,0,1,63030.34505483101,0,0,0
669.9055883208841,42,8,94556.20602221262,3,1,0,146234.50352476878,0,0,1
854.0393761344686,34,7,179085.31673372572,1,1,0,75255.55942033815,0,0,0
609.0020919537235,49,7,4488.125579118218,1,1,1,25274.57795493239,1,1,0
385.87021729364125,73,5,111840.52165935708,3,1,0,63123.09613052761,1,1,0
800.5148838576384,41,4,128504.50001247892,4,0,0,60652.005964626216,0,0,0
595.914452471574,24,8,63316.46181981469,2,0,0,20732.51820163453,1,1,1
380.9296307587019,30,1,58097.35426189195,2,1,1,83411.69810149039,0,0,0
454.3572752675526,79,6,98093.83170209352,3,1,0,137753.4974199623,1,1,1
489.0306727605482,44,5,37420.08357293451,4,1,0,124300.72129272348,0,0,1
368.5801373732506,65,6,93623.78592099182,1,1,1,109004.94879726456,0,0,0
344.9481028708049,22,3,153005.06469802948,4,0,0,64659.511129917366,0,1,0
486.8459032438542,53,8,169079.10083210297,2,1,0,50155.28519937069,0,0,0
509.5200035282284,43,6,77032.27697978014,3,0,1,64540.14800024698,1,0,0
678.1600179486641,59,1,123460.34262873713,2,0,0,35997.714712718975,1,0,0
487.97287845610833,62,3,4.103592178994475,3,0,0,32933.50338321006,1,1,0
411.41879853197895,48,4,110070.49673429046,4,0,1,94689.25706859594,1,0,0
347.9185948019487,27,1,195047.261078498,2,0,1,125819.20559385022,0,1,0
624.8360930253779,63,9,62453.00543224228,4,1,1,32920.80278514717,1,0,0
510.80661835286867,43,7,118955.22484184922,2,0,0,63574.32319042846,1,0,0
498.3693268999055,39,0,152456.7315291226,4,1,0,35958.03191767776,0,1,0
637.4491907103238,29,2,121786.60419792852,2,1,0,60362.49452972928,1,1,0
315.1717423219541,49,0,83699.99409336787,3,0,0,127934.23473286354,0,0,0
691.0072441841282,44,4,30515.11466190629,4,1,0,24530.080982824344,1,0,0
687.5380808043714,50,7,92740.27949164616,4,1,0,104137.77373013584,1,0,0
529.0776018775547,78,6,58956.84183571832,3,1,0,27778.75737615122,0,0,0
797.9100503020176,70,8,139184.0577522595,1,0,0,75450.96825597464,0,1,0
567.0239318378699,79,1,88382.55354289533,2,0,0,81626.86642818557,1,1,1
300.0747770564286,69,7,169975.9529214643,2,0,0,72196.30500215985,0,1,0
746.2633160335959,37,7,38664.48737863528,3,1,1,102860.11154587912,0,0,0
520.621768785978,56,5,83544.02441071472,2,1,0,146576.24007769977,1,0,1
444.3457870083565,58,2,111500.99527896164,4,1,1,54748.97456029225,1,0,0
379.02879696120465,57,1,25202.93520565904,4,1,0,99269.9739550598,1,0,0
414.2786112729819,76,7,117582.01556689778,3,0,1,66147.21130436871,1,1,0
596.6480011461051,30,5,58184.281065515206,4,0,1,149935.08764725906,1,0,0
797.0154124093416,31,3,45907.43602973191,1,0,1,143629.58492687083,1,1,0
430.7438712636685,61,4,28382.14794586895,2,1,0,32142.37336061801,1,0,0
677.115363412361,57,4,69976.38512670224,3,1,0,146567.4782151591,0,1,1
492.3205741494073,70,8,185796.4830388413,3,1,1,115975.27591131764,1,1,1
758.2515761041705,39,8,6201.171866211696,2,1,0,149004.8097401687,1,0,1
711.0931161401331,35,7,170431.24166158782,1,0,1,120223.58577526468,1,0,0
557.2841623492975,65,7,79472.17955702817,3,1,0,36761.36024663065,1,0,1
308.0068852793661,46,1,112320.32774527693,2,0,1,117560.93678524108,0,1,0
670.2559919789591,60,2,102562.45938507433,1,0,1,114461.59005165732,1,1,0
750.0311165994452,33,7,185148.05232144677,3,1,1,41675.65096470164,0,1,0
396.44660027614594,63,4,154025.8538411427,1,0,1,117912.46283949434,1,0,0
575.670521095676,52,6,196964.70706558984,3,0,1,107720.4376577722,1,0,0
761.9627132013399,70,7,158885.99032433948,2,1,0,149277.7200847366,0,0,0
724.8426453887693,51,5,59177.69884133746,2,0,0,100436.14410442152,0,1,0
542.0321064364535,20,4,192576.7358718628,2,1,1,73899.24897195856,0,1,0
603.0508740110661,21,7,196713.15816158467,1,1,0,144008.9557643177,0,1,1
680.976416848978,71,0,24618.74072333989,4,0,0,101619.39923918391,1,1,0
392.5785593573205,22,0,180208.83675659544,1,1,1,65322.17429693403,1,0,0
312.3796342890247,27,0,132840.43657863242,2,0,0,22735.93690922024,0,0,1
309.38415109701526,69,2,184398.7540066228,3,0,0,118363.1438951,1,0,1
805.6724221944222,46,9,183147.80404379737,4,0,1,35538.403642778634,1,0,0
790.2800400643519,49,5,178274.60623744337,1,0,0,140077.0197039335,1,1,1
638.883448633173,48,5,177055.11873647576,1,0,1,144980.91755425994,0,1,0
382.4021214314625,19,4,23529.247798643715,3,0,1,50734.77530382259,1,1,0
329.61807286298307,29,6,28703.1416556524,3,1,0,34664.698912980544,1,1,1
623.4216736453458,44,4,23555.88387539333,2,0,1,97391.60404449748,1,1,0
531.0931865021056,22,1,18205.817760057053,1,0,0,47785.13378044219,1,1,0
650.057269883619,54,3,70657.05701479767,3,1,1,90439.18587927356,0,0,0
647.2729438009868,44,0,136791.68286492844,3,1,1,73846.60515339224,1,0,0
772.0475082299786,40,6,70938.52261451699,4,0,1,122963.29881209032,0,1,0
661.9110535602531,50,3,144060.06665501895,2,1,1,149981.99970707094,1,1,0
555.9308605727308,21,3,164056.62500404054,2,0,0,79384.58031546269,0,0,1
572.1447957778324,76,3,133242.9480292834,1,1,0,109052.26884148498,0,1,1
263.575867916961,38,2,93020.94525659374,3,1,0,64434.68933670649,1,1,1
858.8999475922446,41,7,59103.48791819138,2,1,0,132125.19255596615,1,0,0
769.8952526630643,61,3,24880.67249104617,1,0,0,24803.84390784829,0,1,1
381.4183709390188,48,7,98730.36558227676,2,1,0,84157.91003906069,1,0,0
520.476911461054,61,8,143919.7906739795,1,1,1,42980.80686684299,1,0,1
646.751322997712,65,0,109648.64230080966,3,0,0,42989.636088339095,1,1,1
658.8336071204595,41,3,144296.38385809257,2,0,0,89289.4433780242,0,0,0
418.8221985264911,66,5,67043.93446870014,1,1,0,60013.88219636244,1,0,1
383.1312001751926,70,7,13359.212611069604,1,1,0,79670.6515996693,0,1,1
785.2871760335788,27,5,154219.58520651533,3,1,0,59735.79166800476,1,1,0
789.847266854646,66,5,43944.8223659112,2,0,0,79158.96330272077,1,0,1
839.3384821853278,66,9,123257.0120472048,1,0,0,57169.621879848106,0,0,0
307.9762882612397,67,3,160858.54891094664,1,1,0,124461.66798752856,1,0,1
709.6921095679658,19,8,27822.00036893534,1,0,1,92517.65327796763,0,0,0
621.0010815977265,48,6,119698.94200265517,1,1,0,40986.33348781106,0,1,0
608.9646547376637,42,10,137874.87236801875,2,1,1,21099.551770565733,1,0,0
692.0979334482834,21,5,149306.17336378488,4,0,0,22274.276819913957,0,0,1
540.2168247847433,68,0,29533.32222829752,2,0,0,74819.71390662712,1,0,0
626.0182185428246,28,1,165023.23239587428,1,0,0,60835.42429395788,1,1,0
388.78175116344755,34,5,18829.713230093992,2,0,0,54074.45331826102,1,1,0
419.5590228773193,61,10,103916.69363136149,2,1,0,100980.3422751544,1,0,1
599.3156578526632,19,0,88682.53923957598,3,1,0,125715.79370755776,0,0,1
737.4136788698344,23,10,44353.214847110656,3,0,0,28239.385034811297,0,1,1
301.1488409059565,26,4,60386.14828944784,1,1,0,34296.56810372414,1,0,1
589.1656176059446,22,0,32887.15665778037,4,0,1,67936.98465324956,0,1,0
782.0129865241563,37,2,85145.23896425068,3,0,1,77393.24997112816,0,1,0
595.504293750464,46,6,7102.185514112036,2,1,1,71379.91530500384,0,0,0
433.85849979587016,38,4,177783.0550592311,1,0,0,103022.7589366145,1,0,1
552.1824626200616,26,9,32697.467007319057,4,1,0,31337.98955076163,0,0,0
748.956455044465,45,0,177203.5512911897,3,0,0,84314.66420426482,1,0,0
779.9052741067898,78,0,172715.48002680065,1,1,1,125526.78788376988,1,0,1
380.31333291288973,72,7,90335.44143153736,4,0,1,140699.6929359577,0,1,0
402.2310753602328,25,10,99545.14244301849,1,1,0,92848.91695700068,1,0,1
795.4461900752473,48,8,60382.70810689628,4,0,1,37995.15642910669,0,1,0
674.1378015193176,37,6,199374.91999510603,3,0,1,114571.45261988658,1,0,0
618.1068736296403,44,2,134154.4381180447,2,0,0,123523.10436959156,1,0,0
344.7216565933453,25,5,190361.65718711045,2,1,1,45517.83147000504,0,0,0
772.6168619823923,71,2,82959.36887763561,3,0,1,108075.64579686378,0,1,0
819.453537676142,38,9,176603.31588655728,3,0,0,140966.91532930318,0,1,1
467.77746018915764,78,3,89646.9266434134,3,0,1,113449.4449934231,1,1,0
785.2657635931196,45,3,173365.77442026252,4,0,0,74023.84057561925,1,0,1
715.8109656488559,40,2,26185.31189897193,4,0,0,77559.18893801005,0,1,0
541.0712515736669,23,9,127370.88535370184,4,1,1,30342.36322627132,0,1,0
620.3822300812684,20,5,135740.70296782933,4,1,0,88394.90054105627,1,1,1
562.1490304149809,22,4,131234.1394572855,4,1,1,124348.99888161237,1,0,0
746.094665446967,26,10,89405.52360786873,4,0,1,147204.55761683063,0,1,0
468.2698914555616,24,8,136783.22200615917,4,1,0,71909.4906712007,1,1,0
712.8776237374182,77,8,47892.62016331861,3,0,1,76597.77256753849,0,0,0
557.1739733360092,21,2,119169.71889941725,4,1,0,27119.306185137622,0,1,1
842.1637787847269,56,8,110846.98488986584,1,1,1,120765.75679304764,0,0,1
610.5201730676273,22,2,63667.90442608538,4,1,0,113165.50741246431,0,1,0
380.30619731858434,28,3,155772.76179624588,2,0,0,72380.33379485895,0,1,0
808.9000415532741,78,0,16174.413091736194,2,0,0,112205.85506175908,1,0,1
489.2769915600098,32,4,34287.932258414,3,0,0,100993.30501561509,1,1,0
447.78766369999823,51,8,94230.00792388756,2,1,0,119969.0869223156,1,0,0
518.4430498041409,30,1,178347.33958501913,2,0,0,60838.55041423375,1,1,1
432.8467885525125,71,3,115031.91090558948,2,0,0,104606.43315933293,0,0,0
359.31353210842485,65,9,168413.37018783862,3,1,0,101330.7725469494,0,1,0
571.0009645758283,24,1,103513.94382951866,3,1,1,31763.7403050325,1,1,0
369.7296734135933,57,7,157091.19372218917,4,0,1,56523.86106476765,1,0,0
844.7486078400524,23,8,65159.47894912504,2,1,1,131826.09586863272,0,0,0
458.00646149233137,73,2,163028.4634375276,4,0,1,40297.1741271701,1,1,0
575.5294831300549,56,8,80337.21411315375,3,1,1,69343.29983435504,0,0,0
412.87132808206235,67,5,111766.23228237122,4,0,1,49280.65066089075,1,1,1
429.97835618298126,47,5,35176.29830603219,4,0,1,38224.10445063762,1,0,0
714.2594066056116,39,6,184086.6048211113,2,1,1,37733.47480184409,0,0,0
539.4943069226076,42,4,140291.82388745502,3,1,0,65234.18553415843,1,0,0
599.3973462239317,45,5,171770.96382987578,2,0,1,124451.55224243556,1,0,0
726.4675176281123,71,10,41572.58143108649,4,1,1,145621.0657538764,0,1,0
787.0044568554259,37,0,13536.871053847288,3,0,1,94338.7446575509,0,0,0
352.89299637757364,56,2,67441.85266220295,4,1,1,102579.15761978114,1,1,0
334.35033278346737,20,8,103337.07819098636,4,0,0,121236.70007844412,0,1,0
730.5728521976341,22,4,160473.97659180703,2,1,0,106034.14970507068,0,1,0
347.7493110856893,18,4,79545.28310121766,3,0,1,130281.81729653096,1,1,0
424.6361499965795,32,7,53991.66498021164,3,1,1,134926.68859393214,0,1,0
531.1956468199755,43,10,74509.0224830761,2,0,0,101602.0451363426,0,1,0
475.4265335185022,20,10,140721.48209223113,1,0,0,89298.15392278186,0,1,1
564.7590298793041,57,1,67243.6193902034,2,1,0,70836.66403310077,1,0,1
494.0963758379524,74,6,195833.12527102832,2,1,1,80005.4860500214,1,1,0
742.4000764370896,58,8,34995.81774414793,1,0,0,64909.53321549577,0,1,0
415.5005086911975,64,6,150619.22492680053,3,0,0,75505.62281246469,1,1,0
486.69082168284245,59,4,117832.72247648465,1,1,0,136962.28135830432,1,1,0
837.9234079154896,51,5,46619.12003130835,4,1,0,146408.3459648764,0,1,0
355.58991137521974,69,3,150722.7274281357,4,0,0,66999.40149395398,1,0,0
537.0455348427047,22,6,89508.04211157023,2,0,0,48676.7063552685,1,0,0
435.25364607161356,48,0,136479.65510860406,4,0,1,30164.77542508661,0,1,0
561.8358813944635,68,3,132451.44903292842,1,1,1,128801.0253683102,0,0,0
773.5001911963269,30,2,22128.68664961325,4,1,0,133186.58130279626,1,1,1
836.4749743575962,60,3,167996.60497234945,3,0,0,78561.37486647363,0,0,0
484.89251558917266,18,0,136294.9812756638,2,1,0,90514.31554630598,1,1,0
430.68608020497527,39,1,156117.34252733295,2,0,1,116176.7619699101,0,1,0
781.7239528433593,79,10,89553.16699281374,3,0,1,68860.8426565886,1,0,0
381.0242315322369,32,8,39012.34434055931,3,1,1,46193.71897951906,0,1,0
659.7603064017808,43,6,65242.7047494663,2,1,1,34908.790664218075,0,0,0
775.530793619173,35,5,180293.84567885124,3,1,0,50581.3562107436,0,0,1
790.5178430245143,65,1,187603.72037028568,4,0,1,103893.42346854472,1,0,1
744.3505787389372,26,0,96373.27970545756,4,1,0,65199.054010669344,1,1,0
601.0935293341691,18,1,59759.11502987883,4,1,0,132801.43338514242,1,1,0
729.0856453918573,60,6,146062.22482169955,4,1,0,31380.780383287463,0,1,0
499.89820125131786,26,1,153198.602053255,1,0,0,74128.08798690754,1,1,1
410.55488264367455,40,2,163093.25948138288,1,0,0,53405.11585785063,0,0,0
829.2484242520464,60,7,6216.762144499199,1,0,0,135400.5905742259,0,0,0
746.4734214935539,62,6,1946.7744793266293,1,1,0,124807.78046663266,0,0,1
319.8028946087396,75,10,71431.12565637051,4,0,0,147960.10709460135,0,0,1
518.9746344067958,19,10,30499.32355530196,4,0,1,35505.46897613917,1,0,0
649.3572177326141,31,10,160996.3717028229,3,0,0,121691.67039629104,1,0,1
819.7083706150989,55,8,106568.77071572846,1,1,1,36362.006450643006,1,1,0
678.1476521811087,57,3,165069.62527235955,1,0,0,40153.06473651104,0,1,1
719.0362087191961,35,6,35382.61534882703,2,0,0,25094.85794475725,1,0,1
411.25958445291593,33,0,125444.54177236554,3,0,0,80412.0229921074,1,1,0
576.6687058144067,70,10,116034.41816705464,4,1,0,36364.62376238767,1,0,1
839.9585591383233,46,10,68075.6601678537,3,0,0,65285.55692892023,0,0,0
761.9531832481532,61,1,103416.2601115523,3,0,1,55905.910059255424,1,1,0
498.219125331674,28,6,117805.50742494372,2,0,0,146926.12841916532,0,1,0
434.5345090882083,23,1,177897.5609071643,2,1,1,105574.17345876031,0,1,0
711.9509129423384,20,5,11127.676951236796,3,1,0,73359.29052004308,1,1,0
793.4999057425857,31,9,164674.7733649521,1,0,1,134198.98520597006,0,1,0
725.5904590809065,77,8,196031.27785618947,4,0,1,28299.799282410437,0,1,0
813.6438541845419,19,10,146355.0116217265,2,0,1,63453.50648152937,0,1,0
467.0630382337126,49,4,147469.39645215805,2,1,0,86897.06021084005,0,1,0
416.04617470517934,48,9,43594.859488019225,4,1,1,27003.82811587481,1,1,0
686.1005923457105,28,6,104614.65618982744,2,1,1,38961.6416060264,1,1,0
414.99619458724453,39,0,141188.06403665306,3,1,0,136356.1809535802,0,0,1
582.1649926355733,20,7,120456.20087058404,4,0,0,43351.378495068464,1,1,1
643.9881771413194,67,8,77026.32142335617,1,0,0,139815.39715032512,0,1,1
733.075413847467,48,4,188023.682011151,2,1,1,32489.10801855267,0,0,0
804.8172129003068,50,5,102797.3482775747,2,1,0,135467.94541087505,0,1,1
499.46780790305615,79,10,193975.1730871057,3,1,0,78982.51152408098,1,1,0
394.6130678934378,41,7,112775.1363004846,1,0,1,94524.5013322624,0,0,0
721.1968926812945,18,3,158676.68933658552,2,1,0,56610.89941992258,0,1,0
582.018084264452,61,1,148404.62063076405,4,1,0,55534.16192693385,1,0,1
794.759196461225,32,9,132164.7550385853,4,1,0,83977.34824108565,1,0,0
367.0220393004137,54,7,2892.1691507621804,3,1,0,66254.94998406098,0,0,0
756.0921607562034,44,1,15485.830100060994,3,1,1,30100.523274701085,1,0,0
611.0839173746942,55,4,116296.85764092834,2,0,0,65978.82092878326,0,1,1
475.43247792619377,65,5,182356.28434705667,3,1,1,53111.80439864762,0,1,0
522.9472170704377,44,4,120228.33337256896,4,1,0,130453.13520256084,0,1,1
814.0803576994138,61,5,47199.19916756645,3,0,1,129008.68844955512,0,1,0
770.0243098804215,29,5,64043.68032310941,4,1,1,38392.327145988645,0,0,0
330.26102501322737,20,2,124631.97481605435,2,1,0,114908.9872707197,1,0,1
377.6787071635687,47,10,119410.89312300348,4,1,0,78609.04834334807,1,0,1
795.9640600803212,49,10,191140.58204302093,3,0,0,132905.83786144017,0,1,0
370.9490400613039,40,2,105816.9128015098,4,1,1,55618.57323129672,0,0,0
459.00393858687585,19,8,71002.97639464789,4,0,1,31455.17079063869,1,0,0
583.3959701364408,24,2,104998.55134828364,1,0,0,124064.60645199944,0,0,1
803.8803763084408,51,2,157246.79665416034,1,1,1,132886.58049461973,0,0,0
704.1845645296011,49,10,108072.76115677532,2,0,0,129266.44789021475,0,1,1
644.2743531947596,70,1,65210.51005754277,4,1,0,62808.95031511564,1,1,0
377.7725912724182,56,6,67724.21022101569,4,0,0,24012.48822061841,0,1,0
475.52007022090135,49,9,151362.3638484701,4,0,0,38150.018896652095,0,0,1
747.82753836629,60,9,13289.655372256371,1,0,1,139517.95326292713,0,0,1
483.92596885685583,60,3,54951.05523490247,4,1,0,67328.99639584511,0,1,0
325.95250287314406,31,0,30607.51808170832,1,1,1,134427.0827337231,0,0,0
589.9531537581271,20,5,188935.12663944627,2,0,0,147505.70803208833,1,0,0
290.16764527203367,63,4,18018.85263363569,4,1,0,71442.78623428982,1,1,0
283.6580970814907,49,10,151636.72191925131,4,0,1,120937.98593128345,1,1,0
730.4627493909215,60,1,126085.11389383406,3,1,1,41984.879465652295,1,1,0
416.41995770609236,53,5,126560.88013419425,1,0,0,69887.34194536357,1,1,0
365.5534719662536,34,0,152686.60542957703,3,1,0,111673.72558159084,0,1,1
783.8367599927137,65,2,80097.5944147587,2,0,1,46924.3472436493,1,0,1
